Smiles, InchIKey
N[C@@H](CCC(=O)O)C(=O)NCCCCCC(=O)N[C@@H](CO)C(=O)NCCCOCCCCOCCCNC(=O)[C@H](CO)NC(=O)CCCCCNC(=O)[C@@H](N)CCC(=O)O, LBOPEIJMGRKULM-KRCBVYEFSA-N
CCOC(=O)ON1C(=O)C2=CC=CC=C2C1=O, VXEAWVMTERBHFX-UHFFFAOYSA-N
CN(C)C1=CC=CC2=C(S(=O)(=O)NCC(=O)NCC[S+]([O-])CCl)C=CC=C12, GDEQKKBMPCAWEP-UHFFFAOYSA-N
O=C1NCC2(CCNCC2)C2=C1C=C(C1=CC=NC(C3=CC(Cl)=CC(Cl)=C3)=N1)N2, YOQPANSJZKFLMM-UHFFFAOYSA-N
CC1=CC=CC(C)=C1OC1=NN(NC2=CC=C(C#N)C=C2)C(=O)C=C1, QHSWZQPEERODAN-UHFFFAOYSA-N
CC1=CC(OC2=NC=C(Cl)C=C2C(F)F)=CC=C1C1=C(C)C(=O)NC(=O)N1C, IBARSPXFLSEGBX-UHFFFAOYSA-N
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](NC(=O)CNC(=O)C(F)(F)F)CC2, WEPLQYDVWAVBRX-HNNXBMFYSA-N
CC(C)COC1=CC=CC=C1C(=O)NC(CO)C(=O)O, ANAOXQPNAIEGRU-UHFFFAOYSA-N
CC1=CC(C(F)(F)F)=CC=C1NC1=NC(SC2CCOC2C)=NC2=C1CCN(C1=NC=CC=C1C(F)(F)F)CC2, LPZBJYHDKFTGCC-UHFFFAOYSA-N
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCC1=CC=CC=C1)[C@@H](O)CC(=O)NCCC1=CC=C(Cl)C=C1.O=C(O)C(F)(F)F, MPLUPMPIJSWCIQ-UGBDYNFMSA-N
CCCC1=NC(NCCCN2C=CN=C2)=C2C(=N1)C(C)=NN2CC, VELVUGAANFPXJJ-UHFFFAOYSA-N
O=C(NC1=CC(CN2C(=O)NC(=O)C3=CC=CC=C23)=CN=C1F)[C@H]1CCN(CC2=CC=NC=C2)C1, CHRQYHKDXOIBPC-SFHVURJKSA-N
NS(=O)(=O)C1=CC=C(CNC(=O)C(F)(F)F)C=C1, PSURAFILOCZAMG-UHFFFAOYSA-N
CN(C)CCC1(C2=CC=CC=C2)OC=CC1=O.Cl, ZYWYZKGAGFBZIZ-UHFFFAOYSA-N
CC1=CC(C(=O)N2CCN3C=CC=C3C2C)=NO1, ILSXMVZPMPPOEJ-UHFFFAOYSA-N
CC1=CC=C(C2=NN=C(N3N=C(C)C=C3C)C3=CC=CC=C23)C=C1, VCJFLOUIZAJBAA-UHFFFAOYSA-N
CN(CC1(C)COC1)C(=O)C1=CC(C2=NN(C)C=C2)=NC2=CC=CC=C12, FEIDHNGSKVXYBH-UHFFFAOYSA-N
C[N+](C)(C)C/C=C1/COCO1, SDUNKEQQLQDTTQ-YWEYNIOJSA-N
CC(C)CC1=CC=C(C(C)CO)C=C1, IZXWIWYERZDWOA-UHFFFAOYSA-N
O=C(O)C1=CC=C(CC2=C(C(=O)O)N(CC3=CC4=C(C=C3Cl)OCO4)C3=CC=CC=C3C2=O)C=C1, VCKUAASJHBESRB-UHFFFAOYSA-N
CC[S+]([O-])C1=NC2=CC=CC(C(=O)OC)=C2N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1, SDMZOGLOLYWQGF-UHFFFAOYSA-N
CCOC1=CC=C(N2C([C@@H](C)N(CC3=CC=CN=C3)C(=O)CC3=CC=C(F)C(C(F)(F)F)=C3)=NC3=CC=CC=C3C2=O)C=C1, WMCUXVITTPCZQN-OAQYLSRUSA-N
CCN(CC)C(=O)CN1C=C(S(=O)(=O)CC(=O)NC2=CC=CC=C2C)C2=CC=CC=C12, GHYGHECQPGYGCH-UHFFFAOYSA-N
CN1CCN(NC2=CC=C(S(=O)(=O)NC(=O)C3=CC=C(N4CCN(CC5=C(C6=CC=C(Cl)C=C6)CC(C)(C)CC5)CC4)C=C3OC3=CC=CC4=C3C=CN4)C=C2[N+](=O)[O-])CC1, FSUQKSUQIWZYJW-UHFFFAOYSA-N
CC(C)CCN1C(=O)C(C2=NS(=O)(=O)C3=CC(NS(=O)(=O)NC(=O)OCC(=O)O)=CC=C3N2)=C(O)C2=CC=CN=C12, CMAWYPQHHCFAJC-UHFFFAOYSA-N
CN1CCN(CN2C(=O)/C(=N\NC(=O)COC3=CC=C(N4C(=O)C(Cl)C4C4=CC=CC=C4)C4=CC=CN=C34)C3=CC=CC=C23)CC1, YLFJWBVMZKWUSC-NXKIGICWSA-N
CC(C)(C)N1N=CC2=C(NCC3=CC=CC([N+](=O)[O-])=C3)N=CN=C12, KMFGBQQKCSALKS-UHFFFAOYSA-N
O=S(=O)(NC1=C2C(=CC=C1C1CCCC1)N=CC=C2)C1=CC=C(Br)C=C1, KLJLHGBIIGYVMV-UHFFFAOYSA-N
CCCNC(=O)[C@H]1CC2=C(SC3=CC=CC=C23)CN1, GWYSKADJFXQKRX-GFCCVEGCSA-N
FC1=CC=C(N2CCN(C3CCC4CCCCC4C3)CC2)C=C1, YNYWZJHDGUKXRP-UHFFFAOYSA-N
ClC1=CC=C(CN2CCN(CC3=CC=C(C4=CC=NC=C4)C=C3)CC2)C=C1, IDJVQGABBCXBQJ-UHFFFAOYSA-N
CC1=NC2=CN=C3NC=CC3=C2N1[C@@H]1CCC[C@@H](O)C1, HTMCBXLLCSRXLQ-GHMZBOCLSA-N
COC1=CC2=C(C(=O)N(NC(=O)C3=CC=CC(F)=C3)C(C3CCC3)=N2)C=C1OC, QJRMHUGQHIMVQS-UHFFFAOYSA-N
CC1=CC=CC(C(=O)N2C[C@@H]3CCN(C4=CC=CN=C4)C[C@@H]3C2)=C1, ZPTKNFQNGXAKOY-ZWKOTPCHSA-N
CC1=CC=C(C2=NN(C3=NC(=O)CS3)C(C3=CC=CC=C3C)C2)C=C1C, USKWMNFMQYXZEE-UHFFFAOYSA-N
O=C1N[C@@](C2=CC=C(OCCCC(F)(F)F)C=C2F)(C(F)(F)F)CC(C2=NN(CC3CCC3)C=C2)=C1C(=O)NS(=O)(=O)C1CC1, XPXAXOSDACKJES-SANMLTNESA-N
COC1=CC=C(C2=NOC(C(C)NC3=NC=CC(N4C(=O)OC[C@@H]4C(C)C)=N3)=N2)C=C1, XKMULHOCWAMMBP-FQNRMIAFSA-N
CCN(CCCCCN(C(C)=O)C(=O)/C=C/C1=CC=C([N+](=O)[O-])C=C1)CC1=CC=CC=C1, FNNJASPFRMWKET-SAPNQHFASA-N
O=C(OCC1=CC2=CC=CC=C2N=C1O)C1CCCCC1, KGTBRJGLKSVMHE-UHFFFAOYSA-N
O=C1C2=C(NC(=S)NC2C2=CC=CC(CO)=C2)C2=CC=CC=C12, AVZYAMPJJDVPDJ-UHFFFAOYSA-N
OC(CNC[C@H]1CC[C@H](C2=C3N(N=N2)C=NC2=C3C=CN2)CC1)C(F)(F)F, HRCVWKBCORXYFS-URYOQJBYSA-N
CCOC(=O)CCCOC1=CC(C(N)=O)=CC2=CC=CC=C12, WEQABXWZNYHDKJ-UHFFFAOYSA-N
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O)CC[C@H]1C, OJUYFGQEMPENCE-DPKHZRJYSA-N
O[C@H]1CN(CC2=CC=C3C(=C2)OCCO3)CC[C@@]12CCCO2, SXVBXGBNSHBDSE-IRXDYDNUSA-N
CC1=CN([C@H]2C=C[C@@H](COP3(=O)OCC4=CC(C=O)=CC(C(C)(C)C)=C4O3)O2)C(=O)NC1=O, LSFBCBMXEQIMMD-LWOKBORYSA-N
O=C(O)C1=CC=C(NC2=NC=C3NC(=O)N(C4=CC=CC=C4)C3=N2)C=C1, HPAJZDBVRCACEQ-UHFFFAOYSA-N
O=C(/C=C/C1=CC=CC=C1Cl)NC1=CC=C(O)C=C1, VXAOVZOZTWLVDB-BJMVGYQFSA-N
CC(C)(C)C1(O)CCN(CC2C3=CC=CC=C3CCC3=CC(Cl)=CC=C23)CC1.Cl, YDGKDSADZLCGDB-UHFFFAOYSA-N
O=S(=O)(C1=CC=C(Cl)C=C1)N1[C@H](C2CC2)CCC[C@@H]1C1(CC2=NC(CN3CC[C@@H](O)C3)=NO2)CC1, SFICTTTWDKGKCQ-BAGYTPMASA-N
CC1(C2=CC=CC=C2)CN([C@H]2CC[C@H](N3C(=O)NC4=CC=CC=C34)CC2)C(=O)O1, OVRBESMHEIRVHO-NCHKGXLSSA-N
CC1=C(CC#N)N2C(=N1)C(OCC1=CC=C(F)C=C1)=CC=C2, LKHZFAIMPYYKTE-UHFFFAOYSA-N
O=C(NC1=CC=CC(F)=C1)[C@H](CSCC1=CC=CC=C1)N1CC2=CC=CC=C2C1=O, CBSITSBNYVZQPA-QFIPXVFZSA-N
COCCCCC1(O)C2=NCCCN2C2=CC=CC=C12, OZAWTZZRKOWGKL-UHFFFAOYSA-N
CCOC1=CC=C(/C=C2\SC(=O)N(CCN(C)C)C2=O)C=C1, PUJLWVRCHNDSJW-KAMYIIQDSA-N
CCC(C1=CC=C(O)C=C1)C(CC(=O)OC)C1=CC=C(O)C=C1, DGIPVFGDVQXNMS-UHFFFAOYSA-N
CCCCC1=NC2=C(C(=O)N(C(C(=O)N(C)C)C3=CC=CC=C3)C=C2)N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1, VNBLTQXCUPGATI-UHFFFAOYSA-N
C[C@@H]1CN([C@H](C)CO)C(=O)C2=CC=CC(NC(=O)NC3=CC=C(C(F)(F)F)C=C3)=C2O[C@@H]1CN(C)S(=O)(=O)C1=CC=C(Cl)C=C1, SUXOZCRIFFHZCQ-LJKQEARRSA-N
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)CC[C@]34C)[C@@H]1CC[C@@H](N1C=NC3=C(NN)N=C(Cl)N=C13)O2, UBHIMYZBBAMECQ-JVSIBSRASA-N
CCOC(=O)C1=NOC2=C1C(=O)N(CC(=O)NC1=CC=CC=C1OC)C=N2, JWNMGKQDLNIYHE-UHFFFAOYSA-N
O=C(C1=NC=CS1)N1CCN(C2CN(C(=O)C3=C(Cl)C4=CC=C(C(F)(F)F)C=C4S3)C2)CC1, MAQXTRHEMFUBDA-UHFFFAOYSA-N
C=CCN1CC[C@@]2(C3=CC=CC(O)=C3)CCC[C@@H]1[C@H]2O, GPKFTSBUGGLSHC-BRWVUGGUSA-N
N[C@@H](CCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1)C(=O)O, BYSBXIPCDJNEBG-INIZCTEOSA-N
ClC1=CC=CC(CN2C3=CC=CC=C3C3=CC(CNCCCCCCNCC4=CC5=C(N(CC6=CC=CC(Cl)=C6)C6=CC=CC=C56)C=N4)=NC=C23)=C1, ZRSZKEIYSAGNBN-UHFFFAOYSA-N
CCCCCNCC[C@@H]1CCC[C@@H]1CCCCCCC(=O)O, GVQZPPYXSNWJHN-ROUUACIJSA-N
CCCOC(=O)C1=CC=C(NC(=O)C2=C(C)ON=C2C2=CC=CC=C2)C=C1, XXCUGSZWHARNTF-UHFFFAOYSA-N
CC1=CC=CC=C1C1=NC2=CC(N)=CC=C2O1, UETQYGACINQVKI-UHFFFAOYSA-N
COC1=NSC(N2CCC3(CCN(C[C@H](O)C4=CC=C5C(=C4C)COC5=O)CC3)C2=O)=N1, VXJMKKDFKLQCQL-KRWDZBQOSA-N
CC1=CC(=O)N(C2=CC(Cl)=CC(Cl)=C2)C1=O, ULHSXWIYINWWCK-UHFFFAOYSA-N
CCN1CCCC1CNC(=O)C1=C(OC(C)C)C=CC=C1OC(C)C, PNYHUCVZDPPOTQ-UHFFFAOYSA-N
CC1=CC=CC=C1C(OC1=CC(OCC2=CC=CC=N2)=CC=C1C#N)C(=O)O, BRQHOFBHPKKIHA-UHFFFAOYSA-N
FC1=CC=C(C2CC(C3=CC=CC=C3)N3N=CN=C3N2)C=C1, AIVYERHOQDMJPY-UHFFFAOYSA-N
N[C@H](CC1=CC=C(Cl)C=C1Cl)C(=O)N1CC2=CC=CC=C2C1, JFWNERIMAUEHNN-MRXNPFEDSA-N
COC(=O)C(C)(C)CN1C(=O)N/C(=N\C2=CC=C3C(=C2)C=CN3CC(C)C)N(CC2=CC=C(Cl)C=C2)C1=O, YVYTXXAKCRMLAS-UHFFFAOYSA-N
COC(=O)[C@H]1CN(CCC(=O)N2CCCCC2)CC[C@H]1CCC(=O)C1=CC=NC2=CC=C(OC)C=C12, XAGBKVQEHQHFIF-YKSBVNFPSA-N
CCCC1=CC(=O)OC2=C3C(=C4C(=C12)OC(C)C=C4)OCC(C)C3=O, RCTWKMMYYMPUFN-UHFFFAOYSA-N
O=C(OC1CS[S+]([O-])C1)C1=CC=CC(Br)=C1, CJBSJFLJYYGYKO-UHFFFAOYSA-N
CC(C)(C)OC(=O)C1=C(N)SC2=C1CCCCC2, DIOINDUDAISFQH-UHFFFAOYSA-N
CC(C)NC(=O)C1=CC=CC=C1NC(=O)CC1=CC=C(Br)C=C1, FUEDAQQFJXCSMM-UHFFFAOYSA-N
CC1=C(C2=CC=C(OCCCN3CCCC3)C=C2)OC2=CC=CC=C2S1, DREYZGCIOLBBDK-UHFFFAOYSA-N
CC(=O)NC1=NN=C(CSCC2=CC=CC=C2F)S1, FNHSXSFGOZAWBM-UHFFFAOYSA-N
CC1=NN=C(SCC(=O)NC2=C(C(N)=O)C=CS2)N1CC1=CC=CC=C1, DKDDVQGTCDYMBJ-UHFFFAOYSA-N
COC(=O)C1C(=O)NCC1C1=CC=C(OC)C=C1, DEQYSMOBGAWMAL-UHFFFAOYSA-N
CN1N=C(C(=O)OCC(=O)NCC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O, FTZUJTIVZAUIDZ-UHFFFAOYSA-N
CC(C)C1=CC=C(N2C(=O)C3=CC=CC=C3C2=O)C=C1, CIOQUUUMMYPGKD-UHFFFAOYSA-N
CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F, KAMDIPZCMWRTLU-QXMHVHEDSA-N
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](F)(Br)[C@@H]1O)OC1=CC=CC=C1, ZTJBRLHJSDGEDC-WYXQGNMASA-N
CC(C)N1N=CC=C1NC(=O)NC1=CC=CC=C1, IUPDIFIBOIPXEL-UHFFFAOYSA-N
O=C1NCC2=CC(C#CC3=CC=C(F)C=C3)=CC=C12, BDKCBNKKZXWGBC-UHFFFAOYSA-N
COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C, QIMIUNGNQNMMLJ-UYDCODMTSA-N
CC1=CC=C(CN2C(C(C)NC3=NC(C4=CC=C(F)C=C4)=CS3)=NC3=CC(C(=O)NCCCO)=CC=C23)C=C1, STUATAGTAUNARV-UHFFFAOYSA-N
O=C(NC1=CC=CN(CC(=O)N2CCOCC2)C1=O)C1=CC=CC=C1, OMSHDEAJFKOTEV-UHFFFAOYSA-N
CC1=NOC(C)=C1C(=O)N(C)CC1=NC(C2=CC=CC=N2)=NO1, HOBIGNJHUKZOQX-UHFFFAOYSA-N
O=C(NC1=NN=C(N2CCC(N3CCCCC3)CC2)S1)NC1CCCC1, UEPMBFDUHOWDCI-UHFFFAOYSA-N
CSC1=C(C2=CSC(NC3=CC=CC(C)=C3C)=N2)C=C(C(=N)N)S1, UKYXZPJSWMKPCU-UHFFFAOYSA-N
CC1=CC=C2N=C(NC3=NC=C4C(=N3)CC(C)(C)CC4=O)N=C(C)C2=C1, IIBLTCQPIQYFIA-UHFFFAOYSA-N
CC1(C)CC(NC(=S)NC2=CC=CC=C2)C2=CC(F)=CC=C2O1, CBUCIBLCFPXWRB-UHFFFAOYSA-N
COCCOC1=CC2=NC=C(C3=CC=C4C=CC=C(O[C@H]5CCNC[C@@H]5F)C4=N3)N2C=C1, PPPOUAQYRUUFNJ-RXVVDRJESA-N
CCOC(=O)C1=CC=CC=C1NC(=O)CSC1=NN=C(CC2=CC=CN2C)N1C1=CC=C(F)C=C1, MCALIAMJFSHRDW-UHFFFAOYSA-N
O=P1(OC2=CC=CC=C2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1, QPHHZIMEKMJFMS-UHFFFAOYSA-N
COC1=CC=C(/C=C/C(=O)NCCC2=CC=C(OC)C(OC)=C2)C=C1, QGOKHJLXPOTHNJ-YRNVUSSQSA-N
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NCC1(C2=CC=C(N(CCO)CCO)C=C2)CCCC1, YGFPCFVUUSLJRZ-UHFFFAOYSA-N
COC1=CC=C2C3=C1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/C4=CC=CC=C4)[C@@H](C2)N(C)CC[C@]315, ZHTZIUSLOIZPHL-KNTDEHBRSA-N
CC(=O)NC1=CC=C(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)C=C1, NMSIJMKFXSWEOR-UHFFFAOYSA-N
CC1=NN(C2CCS(=O)(=O)C2)C(C)=C1CN(C)C(=O)C1=CC=CC=C1, ZZNGBIBRJZOOQT-UHFFFAOYSA-N
O=C(O)C1=CC=CC=C1O/N=C/C1=CC=CC(C(F)(F)F)=C1, JYEYMCMIADJBBB-DJKKODMXSA-N
ClC1=CC=CC(C2ON=C(C3=CC=CC=C3Cl)O2)=C1, HIOWDZZIBUXEHQ-UHFFFAOYSA-N
CC1(C)NC(N)=NC(=N)N1OCCCOC1=CC=CC(Cl)=C1, ZOQHBTXVQKGTDU-UHFFFAOYSA-N
CCSC1=NN=NC2=C1SC1=NC(N3CCOCC3)=C3C(=C21)CCCC3, VGXAUABGTLEXCN-UHFFFAOYSA-N
C1=CC=C(CN(C2=CC=C3NC=CC3=C2)C2CCCNC2)C=C1, ISYQRUPHFNFRMZ-UHFFFAOYSA-N
O=C(O)COC1=CC=CC2=C1CC[C@H](CN1C=C(C(C3=CC=CC=C3)C3=CC=CC=C3)C=CC1=O)C2, NYEUCFWPMRQBAH-QFIPXVFZSA-N
COC1=CC=C(OC[C@@]2(C3=CC=CC=C3)C[C@H]2C(=O)NC2=NOC(C)=C2)C=C1OC, CZQJZCHADYYLAF-FDDCHVKYSA-N
CC(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C([S+](C)(=N)[O-])C=C1, BSZYGMJIKVVIQH-UHFFFAOYSA-N
N#CC1=CC=CC(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)=N1, SEBALDIRDDKSDU-UHFFFAOYSA-N
CC(=O)N1CCN(C2=NC(=O)/C(=C\C3=CC=CC=C3O)S2)CC1, KGIUTIANTQIKIP-GXDHUFHOSA-N
O=C1C2=CC=CC=C2N=C(C2=CC=C(OS(=O)(=O)O)C=C2)N1CCCCN1C=C(CN2C(C3=CC=CC(OS(=O)(=O)O)=C3)=NC3=CC=CC=C3C2=O)N=N1, UPTUKJDQDVLZKI-UHFFFAOYSA-N
CN(C)C1=CC=C2N=C(N)N=C(N)C2=C1Cl, YUTIWGCQKKKLLJ-UHFFFAOYSA-N
CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCC1=CC=CC=C1)[C@@H](C)O, BSBPRYCGNNRLJB-LUEVFRQOSA-N
NC1=CC=C(C2=CN=C(N)C(C3=CC=C(Cl)C=C3)=C2)C=N1, KHPCIHZXOGHCLY-UHFFFAOYSA-N
CNC1=CC(/C=C/C2=C(C)NC3=CC=CC=C23)=[N+](C)C2=CC=CC=C12, SMXTVTKALJLBPD-UHFFFAOYSA-O
O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC1=NC(C2=CC=CC=C2)=CS1)C1=CC=CC=C1)C1CCCCC1, VDHGNLSURRPLAT-LOSJGSFVSA-N
CC1=C(OCC(=O)N(C)C2=CC=CC([N+](=O)[O-])=C2)ON=C1C(F)(F)F, XNIBFPUVFRGWGS-UHFFFAOYSA-N
CC1=C(C(=O)CNC2=NC=CS2)[N+]([O-])=C2C=CC=CC2=[N+]1[O-], ATOOTTCWUJAOSU-UHFFFAOYSA-N
CCSCC1=C(C)NC(=O)C(I)=C1SC1=CC(C)=CC(C)=C1, KCXGPDFLJSOKIZ-UHFFFAOYSA-N
OCCC1CN(CC2=CC3=C(C=C2Cl)OCO3)CCN1C1CCCC1, OFXXBNQORFRNFR-UHFFFAOYSA-N
C1=CC=C2C(=C1)C1=C(N2CCCN2CCCCC2)CN(CCCC2=CC=NC=C2)CC1, BVHSBJDVWQILPE-UHFFFAOYSA-N
CCC(=O)N(CC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)CC1=CN=CC=C1C1=CC=CC=C1, FYSGPFWNLRRMDV-UHFFFAOYSA-N
COC1=CC=C2C(=C1)C1=CC(OC)=C(OC)C=C1C1=CC3=[N+](C=C21)CCC3.[Cl-], AGOWKCMZPBOODJ-UHFFFAOYSA-M
CC1=CN2N=C([C@@H]3CCCCN3C(=O)C3=CC(Cl)=CC=C3NS(C)(=O)=O)C=C2N=C1N1CC[C@H](C#N)C1, FHPWCQUOKSJMMO-VGSWGCGISA-N
NC1=NC(N)=C2C(C3=CC=CC=C3)=C(C3=CC=C(Br)C=C3)NC2=N1, BIHWLSDQBFEANX-UHFFFAOYSA-N
COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1, BXSVKKGVTBCQAK-UHFFFAOYSA-N
NCCCN1C(=O)C2=C(N=C3C=CC=CN23)N(CC2=CC=CC=C2)C1=O, YWHFBAAAAXXROH-UHFFFAOYSA-N
O=C1CN(C2=CC=CC=C2)C(=O)C1C(=O)NC1=CC=C(Cl)C(Cl)=C1, YRWHBNJWWWTHNR-UHFFFAOYSA-N
CC1=CC(NC2(C(F)(F)F)N=C(C3=CC=CC=C3)NC2=O)=NO1, MVAFKBZHAUFYDN-UHFFFAOYSA-N
CCOC(=O)N1CCN(C(=O)/C=C/C2=C3C(=CC4=CC=CC=C24)C=CC=C3)CC1, IYRJIIMFVYIBHM-VAWYXSNFSA-N
CC(C)NC1=C(C(N)=O)N=NC2=CC(C3=CN(C)N=C3)=CC=C12, HRYFKEPDIFHNOB-UHFFFAOYSA-N
CCOC1=CC=CC=C1CNC(=O)C1=CC=CN1C1=NN=C(N2CCCCC2)S1, CEABOPNBUPCARX-UHFFFAOYSA-N
CC(=O)NC1=CC=C(OCC[N+]2=CC=CC(C(N)=O)=C2)C=C1, RIWLBIRNODUKPF-UHFFFAOYSA-O
CN(C(=O)C1=CC=CC=C1Cl)C1CCCCC1, HFBMDIULZYYHMK-UHFFFAOYSA-N
O=C(NC1=CC=C2C=CC=CC2=C1)O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1, IFGYDSLRAALKHK-ILBGXUMGSA-N
CC(C)C1=CC=C(C2=C(C#N)C(N)=NC(SCC(=O)N3CCCCCC3)=C2C#N)C=C1, JAKMBNUDCZLPEN-UHFFFAOYSA-N
CC(CCC1=CC=CC=C1)NCCC12CC3CC(CC(C3)C1)C2.O=C(O)/C=C\C(=O)O, ILQUXOGWNWWOSH-BTJKTKAUSA-N
CC12CCC(C/C1=N\NC(N)=O)C2(C)C, QCEFOIDJHJPYIB-MDWZMJQESA-N
C[C@H]1O[C@@H](COC(=O)C2=CC=CC=C2)O[C@@H]1N1C=C(F)C(N)=NC1=O, CTICJGZXKHCHST-IUPBHXKESA-N
COC1=CC=C(C2=CC=C3C=CC(OC)=CC3=[O+]2)C=C1, AEBGVVBYFUZUED-UHFFFAOYSA-N
CCN1N=CN=C1CN1CCC(CNC(=O)C2=CC=CC(C)=N2)C1, ZZWJASQZCDWPFG-UHFFFAOYSA-N
CC(=O)OC1=CC(C(C)C)=C(OCCN(C)C)C=C1C, VRYMTAVOXVTQEF-UHFFFAOYSA-N
NC1=NC2=C(C(C3=CC=CC=C3)=C(C3=CC=CC=C3)N2)C(=O)N1, XTJRPOFKSXCKPF-UHFFFAOYSA-N
C[N+]1(CCC(=O)NC2=CC=C3C(=C2)C(=O)C2=CC(NC(=O)CC[N+]4(C)CCCCC4CO)=CC=C32)CCCCC1CO, BKDMICIBSRKEST-UHFFFAOYSA-P
O=C(CCCCN1CCN(CC2CC(=O)C3=C(OC=C3)C2)CC1)C1=CC=C(F)C=C1, MFOZPYTUDQEMMW-UHFFFAOYSA-N
CNC1=NC2=CN(C3=CC=CC(OC)=C3)C(=O)C2=CN1, DWEBYMJLRCWIRS-UHFFFAOYSA-N
CC(CN1C=CC=N1)NCC1=CSC(C2=CC=C3C(=C2)OCO3)=N1, QXXWFWUGWOXHGQ-UHFFFAOYSA-N
COC(=O)O/C(=C1\C(=O)N(C(N)=O)C2=CC(Cl)=C(F)C=C12)C1=CC=CS1, TZZNDQGUMPILBH-SEYXRHQNSA-N
CCOC1=CC(Cl)=C(Cl)C(/C=N/C2=CC=C3NC(=O)NC3=C2)=C1O, UOUNOYWIBROXIZ-FBCYGCLPSA-N
O=C(C1=CC=C(C2=CC3=CC(Br)=CC=C3OC2=O)N=C1)C1=CC=CC=C1O, VQCCNHUJVQLJNN-UHFFFAOYSA-N
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C(/N=N/N(CCOC(C)=O)CC2=CC(OC)=C(OC)C(OC)=C2)=C1, QYMYUAYALRNHHU-ULIFNZDWSA-N
O=C(C1CC1)N1N=C(NC2CCN(CC3=CC=C4C(=C3)OCO4)CC2)C2=CC(Cl)=CC=C12, GWWSLIWDJZAGKA-UHFFFAOYSA-N
C=CC(=O)NC1=CC=CC(NC(=O)NC2=CC=NC(NC3=CC=C(C(=O)N4CCOCC4)C=C3OC)=N2)=C1, FOHMSRQIKUEZRX-UHFFFAOYSA-N
COC(=O)N1CCC2(CC1)CCN(C1=NC=CC=N1)CC2, IKTXFVMZQNCZAK-UHFFFAOYSA-N
CC1=NNC(NCC(=O)C2=CC=C(O)C(O)=C2)=C1, LHXYNDSGEDISEA-UHFFFAOYSA-N
CN1C=CC2=CC(OCC3=CC=CC=C3)=CC=C12, JMFZKYABNMMQHH-UHFFFAOYSA-N
CCOC1=CC(C)=NC(N2CCCC(C(=O)NCC3=CC=CC=C3F)C2)=N1, RBUPRJXZXKZIJL-UHFFFAOYSA-N
OC1=CC=C2C(=C1)CCC1=C2ON=C1C1=CC=C(O)C(O)=C1, CLADDPQXBLSTPP-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C1C1=CC=C(C)C=C1, YPFVCLDHXMFUMX-UHFFFAOYSA-N
CCCCOC1=CC=C([C@@H]2C3=CC=CC=C3[C@H]3NCCC[C@@H]23)C=C1, FKVJZEWHJURNAD-BHDDXSALSA-N
ClC1=CC=C(CC(CN2C=CN=C2)C2=CC=CC=C2Br)C(Cl)=C1, UNIOWGGELLSLOW-UHFFFAOYSA-N
COC1=CC2=C(OC3=CC=C(NC(=O)C4=C(C)N(C5=CC=C(OC(F)(F)F)C=C5)C(=O)N4C)C=C3F)C=CN=C2C=C1OCCCN1CCC(C)CC1, UPYLUSZZUKVKLC-UHFFFAOYSA-N
CC1=C(C(=O)NC2=NC(C3CCC3)=C(N3CCN(C)CC3)S2)C=NN1C(C)(C)C, XXMPVCYKUFBEQL-UHFFFAOYSA-N
